date,open,high,low,close,volume,simple_return,log_return,momentum,avg_price,range,ohlc,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,adx,plus_di,minus_di,rsi,stoch_k,stoch_d,cci,williams_r,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr
2002-02-20,0.87651,0.87811,0.86861,0.86941,0,-0.0081003068989514,-0.0081332926353699,-0.0059,0.87236,0.0117,0.8729600000000001,0.8728166336495059,0.8736590622268545,0.8798279606020732,0.8853131228785648,0.8895959516222837,-0.0021841745589984,-0.0036303655811444,0.0014461910221459,37.17204477045255,22.35410484668641,11.177052423343206,67.11711711711715,85.2320675105487,72.5738396624474,26.88723312142632,-14.76793248945129,0.86987,0.8819905176196685,0.8577494823803316,0.0242410352393369,0.7739156943769864,0.0072214285714285
2002-02-21,0.86941,0.87191,0.86801,0.87011,0,0.0008051437181537,0.0008048197638251,0.0070999999999999,0.8733599999999999,0.0094999999999999,0.8731599999999999,0.8721972457132321,0.8732543896338208,0.8794194131274822,0.8849982095542368,0.889395096382261,-0.0022875145074344,-0.0033617953664024,0.0010742808589679,34.81002905568676,21.77263969171481,8.67052023121389,61.19096509240252,55.27426160337566,66.94796061884682,18.85736276807971,-44.72573839662434,0.869435,0.8809180538758669,0.8579519461241331,0.0229661077517338,0.4989114394014782,0.0074142857142857
2002-02-22,0.87011,0.87751,0.86811,0.87561,0,0.0063210398685222,0.0063011458857731,-0.0007,0.86996,0.0039,0.8698600000000001,0.8718177464926444,0.8729549239544093,0.879054338102875,0.8847033935234598,0.8892032048759698,-0.0022865698572638,-0.0031467502645747,0.0008601804073108,31.944583293470647,22.6226226226226,8.308308308308405,59.354838709677495,49.2307692307696,63.24569944823133,7.636263026837638,-50.7692307692304,0.8690300000000001,0.8797563767365785,0.8583036232634217,0.0214527534731567,0.5503431879432793,0.0071357142857142
2002-02-25,0.87521,0.87561,0.86881,0.86881,0,-0.0077660145498567,-0.0077963270812122,-0.0054999999999999,0.8728100000000001,0.0093999999999999,0.872835,0.8725072471303454,0.8732077883397037,0.8789192660204093,0.8845233263249754,0.8890679491060597,-0.0018210255318337,-0.0028816053180265,0.0010605797861928,31.288732135470884,21.717171717171823,8.383838383838482,56.04651162790698,73.6526946107786,59.38590848164129,36.253211866386366,-26.34730538922141,0.8695549999999999,0.8804991597018327,0.858610840298167,0.0218883194036656,0.776631562630894,0.0070714285714285
2002-02-26,0.86881,0.87201,0.86151,0.86411,0,-0.0054096983229934,-0.005424383727316,0.0064,0.8722099999999999,0.0068,0.8721099999999999,0.8718350203793734,0.87278895135497,0.8785228242156873,0.8842121713482431,0.8888663774731635,-0.0019779805414615,-0.0027008803627135,0.0007228998212519,31.02110190184024,19.71399387129734,8.478038815117555,51.71673819742483,32.934131736526766,51.939198526025,13.003961780470014,-67.06586826347323,0.8699,0.8802482314787173,0.8595517685212827,0.0206964629574346,0.4473339960435857,0.0069928571428571
2002-02-27,0.86411,0.86681,0.86251,0.86551,0,0.0016201640994779,0.0016188530495097,0.0046999999999999,0.86676,0.0104999999999999,0.86661,0.8704304712194872,0.8719623845592587,0.8779576154229152,0.883814108549268,0.8886200453590027,-0.0024533386767374,-0.0026513720255183,0.0001980333487808,29.0278283073582,19.09000989119693,13.649851632047517,46.35108481262334,14.054054054054337,40.213626800453234,-41.77096092737493,-85.94594594594567,0.86982,0.8803281221718832,0.8593118778281169,0.0210162443437662,0.2283054047811512,0.0072214285714285
2002-02-28,0.86551,0.86971,0.86281,0.86951,0,0.0046215526105994,0.0046109060262309,-0.0013999999999999,0.86466,0.0042999999999999,0.864735,0.8695358400886714,0.8713478717440912,0.8774694736416244,0.8834516509542331,0.8883900946589132,-0.0026861310770049,-0.0026583238358156,-2.7807241189336217e-05,27.080199940943167,18.699186991870015,14.024390243902484,45.05050505050501,21.621621621621685,22.869935804067595,-60.39488966318189,-78.37837837837832,0.8700300000000001,0.8799748161582469,0.8600851838417533,0.0198896323164936,0.2727459247071234,0.0070285714285714
2002-03-01,0.86951,0.86951,0.86321,0.86521,0,-0.0049453140274406,-0.0049575825573909,-0.004,0.86626,0.0069,0.866885,0.8695311418907311,0.8711728363398921,0.8771573374203843,0.8831755786581097,0.888202233020516,-0.0025188187857386,-0.0026304228258002,0.0001116040400615,25.46097477310512,17.535070140280652,13.827655310621292,46.77103718199611,43.24324324324337,26.306306306306464,-42.67056352178152,-56.75675675675663,0.87058,0.8789312621170481,0.862228737882952,0.0167025242340961,0.4359378268216642,0.0071285714285714
2002-03-04,0.86451,0.87141,0.86331,0.86921,0,0.0046231550721789,0.0046125011147468,0.0042999999999999,0.86636,0.0062999999999999,0.86686,0.8687454797287799,0.8706049471646642,0.8766888143842908,0.8828198246252759,0.887973454582501,-0.002702049112687,-0.0026447480831776,-5.730102950939888e-05,24.347484034329145,13.236814891416918,14.270941054808736,39.30635838150284,20.218579234972896,28.36114803327932,-79.09187593601574,-79.7814207650271,0.8707699999999999,0.8783831188712407,0.8631568811287592,0.0152262377424814,0.1348408520847266,0.0069071428571428
2002-03-05,0.86921,0.87271,0.86501,0.87171,0,0.0028761749174537,0.0028720466402463,-0.0047,0.86736,0.0080999999999999,0.86711,0.8688299379599108,0.8704720950537438,0.8763955275456913,0.8825503231475476,0.8877867535418792,-0.0024957247350803,-0.0026149434135581,0.0001192186784778,23.74396631145055,14.86349848331666,13.953488372093076,43.140794223826745,46.10778443113783,36.52320230311803,-50.57403974371245,-53.89221556886217,0.8707100000000001,0.878353917430512,0.8630660825694881,0.0152878348610239,0.4018827706057787,0.0070642857142857
