signal_date,entry_date,exit_date,signal,prediction,entry_price,stop_price,target_price,exit_price,exit_reason,stop_pct,target_pct,raw_return_pct,net_return_pct,outcome
2016-11-29,2016-11-30,2016-12-06,LONG,0.004522,1.064870,1.050379,1.101098,1.071630,Time Exit (5 days),1.360830,3.402075,0.634819,0.594819,WIN
2016-11-30,2016-12-01,2016-12-07,LONG,0.004629,1.058680,1.043915,1.095593,1.075200,Time Exit (5 days),1.394695,3.486738,1.560434,1.520434,WIN
2016-12-01,2016-12-02,2016-12-05,LONG,0.004629,1.065950,1.051274,1.102641,1.051274,Stop Loss,1.376840,3.442101,-1.376840,-1.416840,LOSS
2016-12-05,2016-12-06,2016-12-08,LONG,0.005395,1.076320,1.060478,1.115925,1.060478,Stop Loss,1.471880,3.679701,-1.471880,-1.511880,LOSS
2016-12-07,2016-12-08,2016-12-08,LONG,0.006906,1.075200,1.060149,1.112829,1.060149,Stop Loss,1.399872,3.499681,-1.399872,-1.439872,LOSS
2016-12-09,2016-12-12,2016-12-16,LONG,0.006906,1.053020,1.035497,1.096828,1.045150,Time Exit (5 days),1.664091,4.160228,-0.747374,-0.787374,LOSS
2016-12-13,2016-12-14,2016-12-15,LONG,0.009335,1.062350,1.044855,1.106088,1.044855,Stop Loss,1.646854,4.117136,-1.646854,-1.686854,LOSS
2016-12-15,2016-12-16,2016-12-22,LONG,0.009335,1.041230,1.021690,1.090079,1.043490,Time Exit (5 days),1.876592,4.691481,0.217051,0.177051,WIN
2016-12-16,2016-12-19,2016-12-23,LONG,0.009335,1.043830,1.024810,1.091380,1.044890,Time Exit (5 days),1.822136,4.555339,0.101549,0.061549,WIN
2016-12-19,2016-12-20,2016-12-27,LONG,0.009335,1.040210,1.021216,1.087696,1.045710,Time Exit (5 days),1.826005,4.565012,0.528739,0.488739,WIN
2016-12-20,2016-12-21,2016-12-28,LONG,0.009335,1.038590,1.020115,1.084777,1.040880,Time Exit (5 days),1.778820,4.447049,0.220491,0.180491,WIN
2016-12-21,2016-12-22,2016-12-29,LONG,0.009335,1.042330,1.024025,1.088093,1.048830,Time Exit (5 days),1.756196,4.390490,0.623603,0.583603,WIN
2016-12-22,2016-12-23,2016-12-30,LONG,0.009335,1.043490,1.025059,1.089567,1.051740,Time Exit (5 days),1.766257,4.415642,0.790616,0.750616,WIN
2016-12-23,2016-12-27,2017-01-03,LONG,0.009335,1.044890,1.029130,1.084289,1.040470,Time Exit (5 days),1.508259,3.770646,-0.423011,-0.463011,LOSS
2016-12-28,2016-12-29,2017-01-05,LONG,0.009335,1.040880,1.025190,1.080105,1.060490,Time Exit (5 days),1.507378,3.768446,1.883983,1.843983,WIN
2016-12-29,2016-12-30,2017-01-03,LONG,0.009335,1.048830,1.035179,1.082958,1.035179,Stop Loss,1.301552,3.253881,-1.301552,-1.341552,LOSS
2017-01-03,2017-01-04,2017-01-10,LONG,0.009335,1.040470,1.025501,1.077892,1.055340,Time Exit (5 days),1.438670,3.596675,1.429162,1.389162,WIN
2017-01-04,2017-01-05,2017-01-11,LONG,0.009335,1.048630,1.033156,1.087314,1.058140,Time Exit (5 days),1.475599,3.688997,0.906898,0.866898,WIN
2017-01-05,2017-01-06,2017-01-11,LONG,0.009335,1.060490,1.045440,1.098116,1.045440,Stop Loss,1.419189,3.547972,-1.419189,-1.459189,LOSS
2017-01-09,2017-01-10,2017-01-16,LONG,0.009335,1.057150,1.042925,1.092713,1.059540,Time Exit (5 days),1.345633,3.364082,0.226080,0.186080,WIN
2017-01-10,2017-01-11,2017-01-17,LONG,0.009335,1.055340,1.041228,1.090619,1.071240,Time Exit (5 days),1.337179,3.342948,1.506623,1.466623,WIN
2017-01-11,2017-01-12,2017-01-18,LONG,0.009335,1.058140,1.042921,1.096186,1.062870,Time Exit (5 days),1.438238,3.595595,0.447011,0.407011,WIN
2017-01-12,2017-01-13,2017-01-19,LONG,0.009335,1.061140,1.045446,1.100376,1.066250,Time Exit (5 days),1.479002,3.697506,0.481558,0.441558,WIN
2017-01-13,2017-01-16,2017-01-20,LONG,0.006906,1.060310,1.044584,1.099626,1.069830,Time Exit (5 days),1.483192,3.707979,0.897851,0.857851,WIN
2017-01-16,2017-01-17,2017-01-23,LONG,0.006906,1.059540,1.043613,1.099357,1.076250,Time Exit (5 days),1.503179,3.757948,1.577099,1.537099,WIN
2017-01-17,2017-01-18,2017-01-24,LONG,0.009978,1.071240,1.054310,1.113564,1.072980,Time Exit (5 days),1.580378,3.950945,0.162429,0.122429,WIN
2017-01-18,2017-01-19,2017-01-25,LONG,0.009978,1.062870,1.046162,1.104640,1.074580,Time Exit (5 days),1.571957,3.929892,1.101734,1.061734,WIN
2017-01-19,2017-01-20,2017-01-26,LONG,0.009978,1.066250,1.049525,1.108062,1.067980,Time Exit (5 days),1.568581,3.921454,0.162251,0.122251,WIN
2017-01-20,2017-01-23,2017-01-27,LONG,0.009978,1.070200,1.054401,1.109698,1.069030,Time Exit (5 days),1.476293,3.690732,-0.109325,-0.149325,LOSS
2017-01-24,2017-01-25,2017-01-31,LONG,0.006343,1.072980,1.058867,1.108262,1.079700,Time Exit (5 days),1.315295,3.288239,0.626293,0.586293,WIN
2017-01-25,2017-01-26,2017-02-01,LONG,0.006343,1.074580,1.061281,1.107826,1.076760,Time Exit (5 days),1.237560,3.093900,0.202870,0.162870,WIN
2017-01-26,2017-01-27,2017-02-02,LONG,0.006343,1.067980,1.054562,1.101524,1.075770,Time Exit (5 days),1.256344,3.140859,0.729414,0.689414,WIN
2017-01-27,2017-01-30,2017-02-03,LONG,0.006343,1.072110,1.058756,1.105496,1.078480,Time Exit (5 days),1.245608,3.114019,0.594155,0.554155,WIN
2017-01-30,2017-01-31,2017-02-06,LONG,0.006343,1.069110,1.055289,1.103664,1.074890,Time Exit (5 days),1.292798,3.231994,0.540637,0.500637,WIN
2017-01-31,2017-02-01,2017-02-07,LONG,0.006343,1.079700,1.066319,1.113153,1.066319,Stop Loss,1.239332,3.098331,-1.239332,-1.279332,LOSS
2017-02-02,2017-02-03,2017-02-09,LONG,0.006343,1.075770,1.062831,1.108116,1.065060,Time Exit (5 days),1.202727,3.006816,-0.995566,-1.035566,LOSS
2017-02-06,2017-02-07,2017-02-10,LONG,0.006343,1.074890,1.062068,1.106944,1.062068,Stop Loss,1.192846,2.982116,-1.192846,-1.232846,LOSS
2017-02-08,2017-02-09,2017-02-14,LONG,0.006343,1.069780,1.057031,1.101652,1.057031,Stop Loss,1.191734,2.979334,-1.191734,-1.231734,LOSS
2017-02-10,2017-02-13,2017-02-17,LONG,0.006343,1.062580,1.050259,1.093384,1.060820,Time Exit (5 days),1.159577,2.898941,-0.165635,-0.205635,LOSS
2017-02-14,2017-02-15,2017-02-21,LONG,0.006343,1.057260,1.044650,1.088784,1.052960,Time Exit (5 days),1.192672,2.981680,-0.406712,-0.446712,LOSS
2017-02-16,2017-02-17,2017-02-21,LONG,0.006343,1.067430,1.054781,1.099053,1.054781,Stop Loss,1.185023,2.962556,-1.185023,-1.225023,LOSS
2017-02-20,2017-02-21,2017-02-22,LONG,0.006343,1.060890,1.049791,1.088637,1.049791,Stop Loss,1.046190,2.615476,-1.046190,-1.086190,LOSS
2017-02-22,2017-02-23,2017-03-01,LONG,0.009335,1.055700,1.044400,1.083951,1.054610,Time Exit (5 days),1.070414,2.676034,-0.103249,-0.143249,LOSS
2017-02-24,2017-02-27,2017-03-03,LONG,0.009335,1.055970,1.045259,1.082748,1.062130,Time Exit (5 days),1.014335,2.535837,0.583350,0.543350,WIN
2017-02-27,2017-02-28,2017-03-06,LONG,0.009335,1.058590,1.048037,1.084971,1.058150,Time Exit (5 days),0.996845,2.492112,-0.041565,-0.081565,LOSS
2017-03-01,2017-03-02,2017-03-08,LONG,0.009335,1.054610,1.043983,1.081179,1.054130,Time Exit (5 days),1.007718,2.519296,-0.045514,-0.085514,LOSS
2017-03-03,2017-03-06,2017-03-10,LONG,0.009335,1.060990,1.049766,1.089051,1.067050,Time Exit (5 days),1.057907,2.644767,0.571165,0.531165,WIN
2017-03-06,2017-03-07,2017-03-13,LONG,0.009335,1.058150,1.046999,1.086029,1.065050,Time Exit (5 days),1.053861,2.634652,0.652081,0.612081,WIN
2017-03-07,2017-03-08,2017-03-14,LONG,0.009335,1.056410,1.045722,1.083129,1.060400,Time Exit (5 days),1.011681,2.529203,0.377694,0.337694,WIN
2017-03-08,2017-03-09,2017-03-15,LONG,0.009335,1.054130,1.043980,1.079504,1.073190,Time Exit (5 days),0.962845,2.407114,1.808126,1.768126,WIN
2017-03-09,2017-03-10,2017-03-16,LONG,0.009335,1.057590,1.047255,1.083428,1.076360,Time Exit (5 days),0.977222,2.443054,1.774790,1.734790,WIN
2017-03-10,2017-03-13,2017-03-17,LONG,0.009335,1.067440,1.056060,1.095889,1.073790,Time Exit (5 days),1.066069,2.665172,0.594881,0.554881,WIN
2017-03-13,2017-03-14,2017-03-20,LONG,0.006906,1.065050,1.053949,1.092803,1.073920,Time Exit (5 days),1.042305,2.605763,0.832825,0.792825,WIN
2017-03-14,2017-03-15,2017-03-21,LONG,0.006906,1.060400,1.049489,1.087679,1.080950,Time Exit (5 days),1.028992,2.572479,1.937948,1.897948,WIN
2017-03-15,2017-03-16,2017-03-22,LONG,0.009978,1.073190,1.061436,1.102574,1.079680,Time Exit (5 days),1.095199,2.737999,0.604739,0.564739,WIN
2017-03-16,2017-03-17,2017-03-23,LONG,0.009978,1.076360,1.064573,1.105827,1.078350,Time Exit (5 days),1.095060,2.737650,0.184882,0.144882,WIN
2017-03-17,2017-03-20,2017-03-24,LONG,0.009978,1.073240,1.061715,1.102053,1.079610,Time Exit (5 days),1.073884,2.684711,0.593530,0.553530,WIN
2017-03-20,2017-03-21,2017-03-27,LONG,0.009978,1.073920,1.062534,1.102385,1.086260,Time Exit (5 days),1.060235,2.650587,1.149061,1.109061,WIN
2017-03-21,2017-03-22,2017-03-27,LONG,0.006343,1.080950,1.069294,1.110090,1.086260,Time Exit (5 days),1.078317,2.695793,0.491235,0.451235,WIN
2017-03-22,2017-03-23,2017-03-27,LONG,0.006343,1.079680,1.068110,1.108606,1.086260,Time Exit (5 days),1.071647,2.679117,0.609440,0.569440,WIN
2017-03-23,2017-03-24,2017-03-27,LONG,0.006343,1.078350,1.067741,1.104873,1.086260,Time Exit (5 days),0.983844,2.459611,0.733528,0.693528,WIN
2017-03-24,2017-03-27,2017-03-27,LONG,0.006257,1.083310,1.072785,1.109622,1.086260,Time Exit (5 days),0.971526,2.428816,0.272314,0.232314,WIN
2017-03-28,2017-03-29,2017-03-29,LONG,0.006956,1.081270,1.076945,1.092083,1.076945,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-03-30,2017-03-31,2017-04-06,LONG,0.007377,1.067330,1.063061,1.078003,1.063061,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-04-03,2017-04-04,2017-04-07,LONG,0.008234,1.066910,1.062642,1.077579,1.062642,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-04-05,2017-04-06,2017-04-07,LONG,0.009546,1.066150,1.061885,1.076812,1.061885,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-04-07,2017-04-10,2017-04-14,LONG,0.010466,1.058520,1.054286,1.069105,1.060230,Time Exit (5 days),0.400000,1.000000,0.161546,0.121546,WIN
2017-04-10,2017-04-11,2017-04-17,LONG,0.010466,1.059500,1.055262,1.070095,1.064250,Time Exit (5 days),0.400000,1.000000,0.448325,0.408325,WIN
2017-04-11,2017-04-12,2017-04-18,LONG,0.010989,1.060390,1.056148,1.070994,1.070994,Target,0.400000,1.000000,1.000000,0.960000,WIN
2017-04-12,2017-04-13,2017-04-13,LONG,0.010989,1.066440,1.062174,1.077104,1.062174,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-04-14,2017-04-17,2017-04-21,LONG,0.010878,1.061250,1.052033,1.084294,1.072450,Time Exit (5 days),0.868551,2.171378,1.055359,1.015359,WIN
2017-04-17,2017-04-18,2017-04-24,LONG,0.010878,1.064250,1.055098,1.087130,1.087130,Target,0.859962,2.149904,2.149904,2.109904,WIN
2017-04-18,2017-04-19,2017-04-25,LONG,0.010878,1.072930,1.063650,1.096129,1.092590,Time Exit (5 days),0.864888,2.162220,1.832366,1.792366,WIN
2017-04-19,2017-04-20,2017-04-25,LONG,0.010878,1.071060,1.062435,1.092622,1.092622,Target,0.805277,2.013193,2.013193,1.973193,WIN
2017-04-20,2017-04-21,2017-04-25,LONG,0.010878,1.071530,1.062711,1.093577,1.093577,Target,0.823022,2.057555,2.057555,2.017555,WIN
2017-04-21,2017-04-24,2017-04-24,LONG,0.010878,1.091840,1.082838,1.114345,1.082838,Stop Loss,0.824493,2.061232,-0.824493,-0.864493,LOSS
2017-04-25,2017-04-26,2017-05-02,LONG,0.008268,1.092590,1.081516,1.120276,1.093140,Time Exit (5 days),1.013581,2.533953,0.050339,0.010339,WIN
2017-04-26,2017-04-27,2017-05-03,LONG,0.008268,1.090380,1.078873,1.119148,1.088330,Time Exit (5 days),1.055333,2.638333,-0.188008,-0.228008,LOSS
2017-04-28,2017-05-01,2017-05-05,LONG,0.006956,1.091030,1.079013,1.121073,1.099800,Time Exit (5 days),1.101449,2.753623,0.803828,0.763828,WIN
2017-05-01,2017-05-02,2017-05-08,LONG,0.006956,1.089820,1.077926,1.119555,1.092220,Time Exit (5 days),1.091366,2.728416,0.220220,0.180220,WIN
2017-05-02,2017-05-03,2017-05-09,LONG,0.006956,1.093140,1.081685,1.121777,1.087270,Time Exit (5 days),1.047866,2.619665,-0.536985,-0.576985,LOSS
2017-05-15,2017-05-16,2017-05-22,LONG,0.004064,1.097450,1.086814,1.124040,1.124040,Target,0.969162,2.422906,2.422906,2.382906,WIN
2017-05-16,2017-05-17,2017-05-23,LONG,0.003460,1.108210,1.097271,1.135558,1.118090,Time Exit (5 days),0.987113,2.467783,0.891528,0.851528,WIN
2017-06-27,2017-06-28,2017-07-04,LONG,0.003096,1.133760,1.123409,1.159638,1.134630,Time Exit (5 days),0.912986,2.282465,0.076736,0.036736,WIN
2017-07-03,2017-07-04,2017-07-10,SHORT,-0.003889,1.136290,1.147416,1.108476,1.139920,Time Exit (5 days),0.979126,2.447816,-0.319461,-0.359461,LOSS
2017-07-05,2017-07-06,2017-07-11,SHORT,-0.003948,1.134990,1.145021,1.109913,1.145021,Stop Loss,0.883771,2.209428,-0.883771,-0.923771,LOSS
2017-07-07,2017-07-10,2017-07-14,SHORT,-0.003889,1.139560,1.149830,1.113886,1.146520,Time Exit (5 days),0.901194,2.252984,-0.610762,-0.650762,LOSS
2017-07-11,2017-07-12,2017-07-18,SHORT,-0.003889,1.146570,1.157333,1.119664,1.157333,Stop Loss,0.938669,2.346673,-0.938669,-0.978669,LOSS
2017-07-13,2017-07-14,2017-07-18,SHORT,-0.003889,1.139620,1.151251,1.110541,1.151251,Stop Loss,1.020641,2.551602,-1.020641,-1.060641,LOSS
2017-07-17,2017-07-18,2017-07-20,SHORT,-0.003889,1.147780,1.158492,1.121000,1.158492,Stop Loss,0.933292,2.333231,-0.933292,-0.973292,LOSS
2017-07-19,2017-07-20,2017-07-20,SHORT,-0.003889,1.151440,1.161998,1.125045,1.161998,Stop Loss,0.916926,2.292316,-0.916926,-0.956926,LOSS
2017-07-21,2017-07-24,2017-07-28,SHORT,-0.003889,1.165980,1.177802,1.136425,1.174910,Time Exit (5 days),1.013923,2.534808,-0.765879,-0.805879,LOSS
2017-07-25,2017-07-26,2017-07-27,SHORT,-0.003889,1.164520,1.176806,1.133805,1.176806,Stop Loss,1.055033,2.637583,-1.055033,-1.095033,LOSS
2017-07-27,2017-07-28,2017-07-31,SHORT,-0.003889,1.167500,1.180843,1.134144,1.180843,Stop Loss,1.142827,2.857066,-1.142827,-1.182827,LOSS
2017-07-31,2017-08-01,2017-08-07,SHORT,-0.003889,1.184130,1.198347,1.148588,1.179380,Time Exit (5 days),1.200610,3.001526,0.401138,0.361138,WIN
2017-08-01,2017-08-02,2017-08-08,SHORT,-0.003889,1.180190,1.193993,1.145682,1.175230,Time Exit (5 days),1.169576,2.923939,0.420271,0.380271,WIN
2017-08-02,2017-08-03,2017-08-09,SHORT,-0.004564,1.185560,1.199700,1.150211,1.175690,Time Exit (5 days),1.192655,2.981638,0.832518,0.792518,WIN
2017-08-03,2017-08-04,2017-08-10,SHORT,-0.004564,1.186770,1.200718,1.151900,1.177240,Time Exit (5 days),1.175279,2.938197,0.803020,0.763020,WIN
2017-08-04,2017-08-07,2017-08-11,SHORT,-0.004564,1.177110,1.192225,1.139323,1.182090,Time Exit (5 days),1.284047,3.210117,-0.423070,-0.463070,LOSS
2017-08-08,2017-08-09,2017-08-15,SHORT,-0.004564,1.175230,1.190288,1.137585,1.173380,Time Exit (5 days),1.281269,3.203172,0.157416,0.117416,WIN
2017-08-09,2017-08-10,2017-08-16,SHORT,-0.004564,1.175690,1.189631,1.140836,1.176550,Time Exit (5 days),1.185808,2.964521,-0.073149,-0.113149,LOSS
2017-08-11,2017-08-14,2017-08-18,SHORT,-0.004623,1.181480,1.196044,1.145070,1.175860,Time Exit (5 days),1.232685,3.081713,0.475675,0.435675,WIN
2017-08-14,2017-08-15,2017-08-21,SHORT,-0.004564,1.177870,1.192295,1.141808,1.181220,Time Exit (5 days),1.224638,3.061595,-0.284412,-0.324412,LOSS
2017-08-16,2017-08-17,2017-08-23,SHORT,-0.004449,1.176550,1.190435,1.141838,1.180630,Time Exit (5 days),1.180115,2.950287,-0.346777,-0.386777,LOSS
2017-08-18,2017-08-21,2017-08-25,SHORT,-0.004449,1.175740,1.189395,1.141602,1.189395,Stop Loss,1.161427,2.903567,-1.161427,-1.201427,LOSS
2017-08-22,2017-08-23,2017-08-25,SHORT,-0.004449,1.175970,1.189628,1.141826,1.189628,Stop Loss,1.161382,2.903454,-1.161382,-1.201382,LOSS
2017-08-24,2017-08-25,2017-08-25,SHORT,-0.004449,1.179840,1.192357,1.148546,1.192357,Stop Loss,1.060949,2.652372,-1.060949,-1.100949,LOSS
2017-08-28,2017-08-29,2017-09-04,SHORT,-0.004623,1.197840,1.211244,1.164331,1.189260,Time Exit (5 days),1.118978,2.797446,0.716289,0.676289,WIN
2017-08-29,2017-08-30,2017-09-05,SHORT,-0.004564,1.197190,1.211120,1.162366,1.191110,Time Exit (5 days),1.163528,2.908820,0.507856,0.467856,WIN
2017-08-30,2017-08-31,2017-09-06,SHORT,-0.004564,1.188340,1.202508,1.152921,1.191660,Time Exit (5 days),1.192209,2.980523,-0.279381,-0.319381,LOSS
2017-09-01,2017-09-04,2017-09-07,SHORT,-0.005423,1.188420,1.203155,1.151582,1.203155,Stop Loss,1.239912,3.099779,-1.239912,-1.279912,LOSS
2017-09-05,2017-09-06,2017-09-07,SHORT,-0.005773,1.191110,1.205093,1.156152,1.205093,Stop Loss,1.173965,2.934912,-1.173965,-1.213965,LOSS
2017-09-07,2017-09-08,2017-09-14,SHORT,-0.005773,1.202250,1.216228,1.167305,1.191800,Time Exit (5 days),1.162641,2.906604,0.869204,0.829204,WIN
2017-09-08,2017-09-11,2017-09-15,SHORT,-0.005773,1.201480,1.215250,1.167055,1.194040,Time Exit (5 days),1.146086,2.865216,0.619236,0.579236,WIN
2017-09-11,2017-09-12,2017-09-18,SHORT,-0.005773,1.195130,1.208984,1.160496,1.194860,Time Exit (5 days),1.159169,2.897921,0.022592,-0.017408,LOSS
2017-09-13,2017-09-14,2017-09-19,SHORT,-0.005423,1.188510,1.202969,1.152363,1.199430,Time Exit (5 days),1.216559,3.041398,-0.918797,-0.958797,LOSS
2017-09-15,2017-09-18,2017-09-19,SHORT,-0.005249,1.192080,1.205852,1.157650,1.199430,Time Exit (5 days),1.155304,2.888259,-0.616569,-0.656569,LOSS
2017-09-20,2017-09-21,2017-09-21,SHORT,-0.004721,1.189030,1.193786,1.177140,1.193786,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-09-22,2017-09-25,2017-09-26,SHORT,-0.004721,1.189890,1.194650,1.177991,1.177991,Target,0.400000,1.000000,1.000000,0.960000,WIN
2017-09-25,2017-09-26,2017-09-27,SHORT,-0.004721,1.184810,1.189549,1.172962,1.172962,Target,0.400000,1.000000,1.000000,0.960000,WIN
2017-09-26,2017-09-27,2017-10-03,SHORT,-0.004721,1.179170,1.183887,1.167378,1.174390,Time Exit (5 days),0.400000,1.000000,0.405370,0.365370,WIN
2017-09-27,2017-09-28,2017-09-28,SHORT,-0.004721,1.174430,1.179128,1.162686,1.179128,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-09-29,2017-10-02,2017-10-06,SHORT,-0.004721,1.178830,1.183545,1.167042,1.167042,Target,0.400000,1.000000,1.000000,0.960000,WIN
2017-10-02,2017-10-03,2017-10-04,SHORT,-0.004721,1.173190,1.177883,1.161458,1.177883,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-10-04,2017-10-05,2017-10-10,SHORT,-0.004721,1.175830,1.180533,1.164072,1.180533,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-10-06,2017-10-09,2017-10-10,SHORT,-0.004721,1.172760,1.177451,1.161032,1.177451,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2017-10-10,2017-10-11,2017-10-17,SHORT,-0.004721,1.180750,1.192374,1.151690,1.176580,Time Exit (5 days),0.984453,2.461132,0.353165,0.313165,WIN
2017-10-11,2017-10-12,2017-10-18,SHORT,-0.004721,1.185790,1.197264,1.157105,1.178740,Time Exit (5 days),0.967619,2.419047,0.594540,0.554540,WIN
2017-10-12,2017-10-13,2017-10-19,SHORT,-0.005691,1.182950,1.194267,1.154656,1.185080,Time Exit (5 days),0.956718,2.391796,-0.180058,-0.220058,LOSS
2017-10-16,2017-10-17,2017-10-23,SHORT,-0.005691,1.179540,1.189675,1.154203,1.174920,Time Exit (5 days),0.859203,2.148007,0.391678,0.351678,WIN
2017-10-17,2017-10-18,2017-10-24,SHORT,-0.005691,1.176580,1.186562,1.151624,1.176170,Time Exit (5 days),0.848434,2.121084,0.034847,-0.005153,LOSS
2017-10-19,2017-10-20,2017-10-26,SHORT,-0.005691,1.185080,1.195302,1.159524,1.164990,Time Exit (5 days),0.862600,2.156500,1.695244,1.655244,WIN
2017-10-20,2017-10-23,2017-10-27,SHORT,-0.005691,1.176400,1.186736,1.150560,1.160540,Time Exit (5 days),0.878619,2.196547,1.348181,1.308181,WIN
2017-10-23,2017-10-24,2017-10-30,SHORT,-0.005691,1.174920,1.184987,1.149752,1.165050,Time Exit (5 days),0.856836,2.142091,0.840057,0.800057,WIN
2017-10-24,2017-10-25,2017-10-31,SHORT,-0.005691,1.176170,1.186207,1.151077,1.164600,Time Exit (5 days),0.853375,2.133438,0.983701,0.943701,WIN
2017-10-25,2017-10-26,2017-11-01,SHORT,-0.005691,1.181270,1.191145,1.156582,1.161760,Time Exit (5 days),0.835995,2.089987,1.651612,1.611612,WIN
2017-10-26,2017-10-27,2017-11-02,SHORT,-0.005691,1.164990,1.176221,1.136913,1.165820,Time Exit (5 days),0.964018,2.410045,-0.071245,-0.111245,LOSS
2017-10-30,2017-10-31,2017-11-06,SHORT,-0.004721,1.165050,1.176534,1.136341,1.160810,Time Exit (5 days),0.985672,2.464180,0.363933,0.323933,WIN
2017-10-31,2017-11-01,2017-11-07,SHORT,-0.004721,1.164600,1.175683,1.136893,1.158550,Time Exit (5 days),0.951645,2.379112,0.519492,0.479492,WIN
2017-11-01,2017-11-02,2017-11-08,SHORT,-0.004721,1.161760,1.172820,1.134109,1.159440,Time Exit (5 days),0.952035,2.380086,0.199697,0.159697,WIN
2017-11-02,2017-11-03,2017-11-09,SHORT,-0.004721,1.165820,1.176928,1.138051,1.164150,Time Exit (5 days),0.952763,2.381907,0.143247,0.103247,WIN
2017-11-03,2017-11-06,2017-11-10,SHORT,-0.004721,1.161390,1.173070,1.132191,1.166260,Time Exit (5 days),1.005661,2.514152,-0.419325,-0.459325,LOSS
2017-11-07,2017-11-08,2017-11-14,SHORT,-0.004721,1.158550,1.169866,1.130259,1.169866,Stop Loss,0.976775,2.441938,-0.976775,-1.016775,LOSS
2017-11-09,2017-11-10,2017-11-14,SHORT,-0.004721,1.164150,1.174564,1.138114,1.174564,Stop Loss,0.894583,2.236457,-0.894583,-0.934583,LOSS
2017-11-13,2017-11-14,2017-11-14,SHORT,-0.005691,1.166670,1.176980,1.140894,1.176980,Stop Loss,0.883742,2.209356,-0.883742,-0.923742,LOSS
2017-11-15,2017-11-16,2017-11-22,SHORT,-0.005691,1.179030,1.188900,1.154355,1.182240,Time Exit (5 days),0.837129,2.092822,-0.272258,-0.312258,LOSS
2017-11-17,2017-11-20,2017-11-24,SHORT,-0.005783,1.178490,1.187867,1.155047,1.187867,Stop Loss,0.795691,1.989228,-0.795691,-0.835691,LOSS
2017-11-21,2017-11-22,2017-11-23,SHORT,-0.005691,1.173770,1.183614,1.149159,1.183614,Stop Loss,0.838689,2.096724,-0.838689,-0.878689,LOSS
2017-11-23,2017-11-24,2017-11-24,SHORT,-0.005691,1.184820,1.194353,1.160989,1.194353,Stop Loss,0.804553,2.011381,-0.804553,-0.844553,LOSS
2017-11-27,2017-11-28,2017-12-04,SHORT,-0.006054,1.189800,1.200059,1.164153,1.186450,Time Exit (5 days),0.862240,2.155599,0.281560,0.241560,WIN
2017-11-28,2017-11-29,2017-12-05,SHORT,-0.005783,1.183740,1.194653,1.156459,1.182510,Time Exit (5 days),0.921866,2.304666,0.103908,0.063908,WIN
2017-11-29,2017-11-30,2017-12-06,SHORT,-0.005691,1.184680,1.195556,1.157490,1.179550,Time Exit (5 days),0.918060,2.295150,0.433028,0.393028,WIN
2017-11-30,2017-12-01,2017-12-07,SHORT,-0.005691,1.190360,1.201964,1.161351,1.177250,Time Exit (5 days),0.974795,2.436988,1.101347,1.061347,WIN
2017-12-01,2017-12-04,2017-12-08,SHORT,-0.005691,1.186040,1.198197,1.155646,1.176930,Time Exit (5 days),1.025050,2.562624,0.768102,0.728102,WIN
2017-12-04,2017-12-05,2017-12-11,SHORT,-0.005691,1.186450,1.197770,1.158151,1.176840,Time Exit (5 days),0.954077,2.385192,0.809979,0.769979,WIN
2017-12-05,2017-12-06,2017-12-12,SHORT,-0.005691,1.182510,1.193825,1.154222,1.174170,Time Exit (5 days),0.956893,2.392233,0.705279,0.665279,WIN
2017-12-06,2017-12-07,2017-12-13,SHORT,-0.005691,1.179550,1.191113,1.150643,1.182570,Time Exit (5 days),0.980277,2.450692,-0.256030,-0.296030,LOSS
2017-12-08,2017-12-11,2017-12-15,SHORT,-0.004721,1.176240,1.187227,1.148771,1.174640,Time Exit (5 days),0.934121,2.335301,0.136027,0.096027,WIN
2017-12-11,2017-12-12,2017-12-18,SHORT,-0.004721,1.176840,1.187881,1.149237,1.178180,Time Exit (5 days),0.938196,2.345491,-0.113864,-0.153864,LOSS
2017-12-13,2017-12-14,2017-12-20,SHORT,-0.004721,1.182570,1.194033,1.153912,1.187120,Time Exit (5 days),0.969348,2.423369,-0.384755,-0.424755,LOSS
2017-12-15,2017-12-18,2017-12-20,SHORT,-0.004721,1.174180,1.185491,1.145902,1.185491,Stop Loss,0.963317,2.408292,-0.963317,-1.003317,LOSS
2017-12-19,2017-12-20,2017-12-27,SHORT,-0.004721,1.183840,1.195266,1.155276,1.188620,Time Exit (5 days),0.965140,2.412850,-0.403771,-0.443771,LOSS
2017-12-21,2017-12-22,2017-12-29,SHORT,-0.005691,1.187410,1.197771,1.161508,1.197771,Stop Loss,0.872547,2.181368,-0.872547,-0.912547,LOSS
