,EURUSD,EURUSD_pnl,GBPUSD,GBPUSD_pnl,AUDUSD,AUDUSD_pnl,USDJPY,USDJPY_pnl,win_count,has_any_win,daily_pnl
2022-11-30,True,4.560368248930878,False,-0.49999999999999045,False,-0.500000000000019,True,5.909120971057206,2,True,9.469489219988075
2022-12-04,False,-0.5000000000000234,False,-0.5000000000000167,False,-0.499999999999992,False,-0.500000000000009,0,False,-2.000000000000041
2022-12-05,False,-0.5000000000000148,False,-0.5000000000000214,False,-0.5000000000000209,False,-0.5000000000000177,0,False,-2.0000000000000746
2022-12-08,True,0.5566748508293725,True,1.168942572439995,False,-0.5000000000000082,False,-0.500000000000022,2,True,0.7256174232693375
2022-12-12,True,2.2974289837460016,True,2.1136635044415275,False,-0.500000000000008,False,-0.4999999999999948,2,True,3.411092488187527
2022-12-13,True,3.4238700430911724,True,3.1817749087115255,True,4.254979253112062,True,3.9375651883380027,4,True,14.798189393252763
2022-12-14,False,-0.49999999999999223,False,-0.5000000000000184,False,-0.5000000000000044,False,-0.500000000000017,0,False,-2.000000000000032
2022-12-15,False,-0.500000000000023,False,-0.5000000000000034,False,-0.49999999999998995,False,-0.4999999999999973,0,False,-2.0000000000000138
2022-12-18,False,-0.4999999999999832,False,-0.500000000000013,False,-0.50000000000002,True,1.6601302092778347,1,True,0.1601302092778185
2022-12-20,False,-0.06885725061287949,False,-0.5000000000000165,False,-0.500000000000021,True,7.450000000000015,1,True,6.381142749387099
2022-12-21,False,-0.499999999999982,False,-0.5000000000000184,False,-0.500000000000026,False,-0.5000000000000322,0,False,-2.0000000000000586
2022-12-22,False,-0.5000000000000278,True,0.579055754204727,False,-0.5000000000000251,False,-0.5000000000000042,1,True,-0.9209442457953301
2022-12-28,False,-0.4999999999999835,False,-0.500000000000018,False,-0.5000000000000252,False,-0.5000000000000142,0,False,-2.000000000000041
2023-01-01,True,0.00158700382684325,False,-0.5000000000000148,True,0.8759805802319789,True,4.407607625290373,3,True,4.78517520934918
2023-01-02,False,-0.4999999999999853,False,-0.5000000000000192,False,-0.500000000000019,False,-0.49999999999999317,0,False,-2.000000000000017
2023-01-03,False,-0.500000000000028,False,-0.49999999999998646,False,-0.500000000000003,False,-0.5000000000000293,0,False,-2.0000000000000466
2023-01-04,False,-0.49999999999999273,False,-0.499999999999987,True,0.8605640293758927,False,-0.49999999999999395,1,True,-0.6394359706240811
2023-01-05,False,-0.4999999999999832,False,-0.500000000000007,False,-0.5000000000000172,False,-0.4999999999999832,0,False,-1.9999999999999907
2023-01-08,True,5.006553559547563,False,-0.4999999999999935,True,5.789945523448608,True,2.8282586535146264,3,True,13.124757736510805
2023-01-09,True,2.115946250704756,True,1.2094197983273764,False,-0.5000000000000077,False,-0.500000000000023,2,True,2.325366049032102
2023-01-10,True,0.5463307026453129,False,-0.500000000000001,False,-0.49999999999999223,False,-0.500000000000018,1,True,-0.9536692973546983
2023-01-11,True,2.6701758798650883,False,-0.5000000000000108,True,2.9634917292359435,False,-0.5000000000000328,2,True,4.633667609100988
2023-01-15,False,-0.5000000000000115,False,-0.49999999999998895,False,-0.49999999999999306,True,1.3465615957167112,1,True,-0.15343840428328237
2023-01-16,False,-0.49999999999998623,False,-0.4999999999999935,False,-0.5000000000000095,False,-0.500000000000006,0,False,-1.9999999999999953
2023-01-17,False,-0.5000000000000188,True,2.892430004589848,False,-0.4999999999999968,False,-0.500000000000002,1,True,1.3924300045898306
2023-01-18,True,0.8952846975089159,True,2.178417925027477,False,-0.49999999999998745,False,-0.5000000000000132,2,True,2.073702622536392
2023-01-19,True,1.4582851423487582,True,0.9318131761352637,False,-0.5000000000000102,False,-0.49999999999999045,2,True,1.3900983184840212
2023-01-22,True,0.8685745937961813,False,-0.5000000000000252,True,4.215310257003925,False,-0.4999999999999795,2,True,4.083884850800102
2023-01-23,False,-0.5000000000000265,False,-0.5000000000000272,True,2.7703582500861104,False,-0.5000000000000142,1,True,1.2703582500860424
2023-01-24,True,0.9479948122666003,False,-0.5000000000000052,True,2.653779599271381,True,1.997486375604665,3,True,5.099260787142641
2023-01-25,False,-0.5000000000000155,True,1.5697303017279707,True,2.3410884064140656,False,-0.5000000000000134,2,True,2.910818708142007
2023-01-26,False,-0.49999999999999567,False,-0.4999999999999935,False,-0.5000000000000006,False,-0.49999999999999273,0,False,-1.9999999999999825
2023-01-29,False,-0.4999999999999832,False,-0.5000000000000132,False,-0.5000000000000006,False,-0.5000000000000202,0,False,-2.000000000000017
2023-01-30,False,-0.4999999999999843,False,-0.500000000000011,False,-0.5000000000000023,False,-0.5000000000000108,0,False,-2.0000000000000084
2023-01-31,True,3.180593396869855,False,-0.5000000000000195,False,-0.500000000000018,True,2.853722898586308,2,True,5.034316295456126
2023-02-01,True,0.9993179433368585,False,-0.4999999999999918,True,0.7012189590656572,True,2.579110868529072,3,True,3.7796477709315957
2023-02-02,False,-0.49999999999998895,False,-0.5000000000000052,False,-0.5000000000000102,False,-0.5000000000000333,0,False,-2.0000000000000377
2023-02-05,False,-0.49999999999999944,False,-0.5000000000000245,False,-0.500000000000022,False,-0.4999999999999943,0,False,-2.0000000000000404
2023-02-06,False,-0.49999999999998473,False,-0.5000000000000167,False,-0.5000000000000167,False,-0.499999999999991,0,False,-2.000000000000009
2023-02-07,False,-0.35994817107270755,True,0.9251168476904617,True,1.4502470140361974,True,2.273188930089544,3,True,4.288604620743495
2023-02-08,True,0.297348495444837,True,1.5194024645431319,False,-0.4999999999999948,False,-0.4999999999999973,2,True,0.816750959987977
2023-02-09,False,-0.5000000000000283,False,-0.5000000000000092,False,-0.4999999999999868,False,-0.5000000000000032,0,False,-2.0000000000000275
2023-02-12,False,-0.500000000000017,False,-0.500000000000024,False,-0.4999999999999918,False,-0.49999999999999306,0,False,-2.0000000000000258
2023-02-13,True,1.1738613175580446,True,2.1874701670644225,True,2.2432135324877818,False,-0.5000000000000132,3,True,5.104545017110236
2023-02-14,False,-0.5000000000000082,False,-0.4999999999999895,False,-0.49999999999998623,False,-0.499999999999987,0,False,-1.9999999999999711
2023-02-15,False,-0.5000000000000195,False,-0.5000000000000165,False,-0.500000000000004,False,-0.5000000000000272,0,False,-2.000000000000067
2023-02-19,True,0.22640874763411875,False,-0.4999999999999985,True,1.2665359828923306,False,-0.5000000000000105,2,True,0.4929447305264403
2023-02-20,False,-0.5000000000000068,False,-0.5000000000000044,False,-0.4999999999999977,False,-0.499999999999995,0,False,-2.000000000000004
2023-02-21,False,-0.49999999999998646,True,0.04967605282831525,False,-0.5000000000000248,False,-0.4999999999999845,1,True,-1.4503239471716804
2023-02-22,False,-0.4999999999999835,False,-0.499999999999997,False,-0.5000000000000172,False,-0.5000000000000265,0,False,-2.0000000000000244
2023-02-23,False,-0.4999999999999907,False,-0.5000000000000102,False,-0.499999999999997,False,-0.500000000000013,0,False,-2.0000000000000107
2023-02-27,True,0.5875374464373935,False,-0.49999999999999384,False,-0.5000000000000092,False,-0.49999999999998623,1,True,-0.9124625535625959
2023-02-28,False,-0.5000000000000278,False,-0.5000000000000058,False,-0.5000000000000023,False,-0.5000000000000222,0,False,-2.000000000000058
2023-03-02,False,-0.5000000000000077,False,-0.5000000000000113,False,-0.5000000000000066,False,-0.49999999999998246,0,False,-2.000000000000008
2023-03-05,True,1.9336777054439163,True,1.5504451957355265,False,-0.5000000000000032,True,1.529155151993691,3,True,4.5132780531731305
2023-03-06,False,-0.5000000000000102,False,-0.4999999999999977,False,-0.5000000000000056,False,-0.5000000000000167,0,False,-2.00000000000003
2023-03-07,False,-0.49999999999998374,False,-0.5000000000000225,False,-0.5000000000000132,False,-0.500000000000006,0,False,-2.0000000000000258
2023-03-09,True,2.140362405416201,False,-0.4999999999999952,False,-0.500000000000015,True,4.005687428097068,2,True,5.146049833513259
2023-03-12,True,3.5322306238184877,True,5.397271751346116,True,2.90514551910411,True,5.224602568246572,4,True,17.059250462515287
2023-03-13,True,1.1412117127236894,True,1.6225177187520883,True,2.588941398865779,False,-0.4999999999999918,3,True,4.852670830341564
2023-03-14,False,-0.5000000000000032,False,-0.4999999999999907,False,-0.5000000000000034,False,-0.500000000000026,0,False,-2.000000000000023
2023-03-15,False,-0.4999999999999805,False,-0.500000000000004,False,-0.5000000000000226,True,0.877208543724009,1,True,-0.6227914562759981
2023-03-16,True,2.068003025718574,True,2.4098996974344193,True,3.1926303854875404,False,-0.49999999999997974,3,True,7.170533108640554
2023-03-19,True,2.6576322710177305,True,3.493111992071325,True,2.293538743502698,True,4.536572966507139,4,True,12.980855973098892
2023-03-20,True,1.8304378332865672,False,-0.4999999999999945,False,-0.500000000000012,False,-0.4999999999999925,1,True,0.3304378332865682
2023-03-21,True,3.119250573683325,False,-0.49999999999999384,False,-0.500000000000003,False,-0.5000000000000023,1,True,1.6192505736833258
2023-03-22,True,1.4452264200007434,True,1.4503889139067547,True,0.606099097207653,True,2.9355365662178086,4,True,6.43725099733296
2023-03-23,False,-0.5000000000000002,False,-0.4999999999999893,False,-0.49999999999999944,True,1.2778444025080804,1,True,-0.2221555974919085
2023-03-26,False,-0.5000000000000002,False,-0.5000000000000234,False,-0.49999999999999944,False,-0.49999999999999317,0,False,-2.0000000000000164
2023-03-27,True,1.583410672853865,True,2.118049368588828,True,2.039408652256264,False,-0.5000000000000158,3,True,5.240868693698941
2023-03-28,True,1.0683662128368734,True,0.62771636043924,True,1.2545112781954784,False,-0.500000000000021,3,True,2.4505938514715706
2023-03-29,False,-0.5000000000000115,False,-0.5000000000000127,False,-0.5000000000000252,False,-0.5000000000000088,0,False,-2.000000000000058
2023-03-30,False,-0.09149760236076825,True,0.3480244988140415,False,-0.4999999999999935,False,-0.499999999999983,1,True,-0.7434731035467033
2023-04-02,False,-0.4999999999999907,False,-0.5000000000000198,False,-0.500000000000021,False,-0.5000000000000016,0,False,-2.000000000000033
2023-04-03,True,2.601822609208988,True,3.433656419823175,True,2.3689809622085543,True,2.9335352360949782,4,True,11.337995227335696
2023-04-04,True,0.027951614974048248,True,0.9470431125469893,False,-0.5000000000000018,True,1.9965186527714371,3,True,2.471513380292473
2023-04-05,False,-0.5000000000000245,False,-0.500000000000005,False,-0.49999999999999944,False,-0.16389348681113852,0,False,-1.6638934868111674
2023-04-06,False,-0.5000000000000192,False,-0.4999999999999907,False,-0.5000000000000262,False,-0.49999999999999145,0,False,-2.0000000000000275
2023-04-10,False,-0.5000000000000243,False,-0.500000000000021,False,-0.5000000000000205,False,-0.499999999999992,0,False,-2.0000000000000577
2023-04-11,True,2.888956244764181,True,1.958802390373925,False,-0.49999999999999395,False,-0.5000000000000148,2,True,3.847758635138097
2023-04-12,True,3.038229903595895,True,1.9177751665968956,False,-0.499999999999992,True,2.057314081420448,3,True,6.5133191516132465
2023-04-13,True,0.022785501128147,False,-0.4999999999999853,False,-0.5000000000000038,False,-0.5000000000000188,1,True,-1.4772144988718607
2023-04-16,False,-0.5000000000000165,False,-0.500000000000017,False,-0.5000000000000216,False,-0.5000000000000006,0,False,-2.0000000000000555
2023-04-17,False,-0.5000000000000198,False,-0.4999999999999893,False,-0.5000000000000008,False,-0.5000000000000265,0,False,-2.0000000000000364
2023-04-18,True,0.6616704805491868,True,1.3099806005739252,True,0.44626124983211174,False,-0.499999999999992,3,True,1.9179123309552315
2023-04-19,False,-0.5000000000000182,False,-0.5000000000000122,False,-0.5000000000000222,False,-0.5000000000000006,0,False,-2.0000000000000533
2023-04-20,True,0.7281692712136502,False,-0.5000000000000113,False,-0.49999999999999395,True,1.0024010334689648,2,True,0.7305703046826098
2023-04-23,True,1.723340627279335,False,-0.49999999999999145,False,-0.49999999999999123,False,-0.4999999999999885,1,True,0.2233406272793637
2023-04-24,False,-0.49999999999998396,False,-0.49999999999999384,False,-0.5000000000000251,False,-0.5000000000000255,0,False,-2.0000000000000284
2023-04-25,False,-0.5000000000000248,False,-0.4999999999999973,False,-0.5000000000000058,True,1.1097084161696311,1,True,-0.39029158383039664
2023-04-26,True,1.2395993583901421,True,1.7794353733821135,False,-0.500000000000003,False,-0.4999999999999945,2,True,2.019034731772258
2023-04-27,False,-0.5000000000000016,True,1.9713363279056888,False,-0.500000000000014,False,-0.5000000000000026,1,True,0.4713363279056707
2023-04-30,False,-0.5000000000000124,True,0.12016880745700075,False,-0.49999999999998873,False,-0.500000000000023,1,True,-1.3798311925430236
2023-05-01,False,-0.49999999999999145,False,-0.4999999999999925,True,1.7451353721031881,False,-0.5000000000000118,1,True,0.24513537210319236
2023-05-02,True,1.931993475368589,False,-0.5000000000000255,True,1.4083741577606337,True,4.96447251676341,3,True,7.804840149892607
2023-05-03,True,0.16356258746982,True,2.101801256186705,False,-0.499999999999987,True,4.090085401850121,3,True,5.85544924550666
2023-05-04,False,-0.5000000000000018,True,1.4532414265462374,True,2.7995895991851913,False,-0.5000000000000293,2,True,3.252831025731398
2023-05-07,False,-0.24976754322243022,True,0.8187665503009838,True,3.2105772678379405,False,-0.500000000000016,2,True,3.279576274916478
2023-05-08,False,-0.49999999999999045,False,-0.500000000000023,True,0.494662309368181,False,-0.49999999999998146,1,True,-1.0053376906318139
2023-05-09,False,-0.5000000000000295,True,0.06291511160766525,False,-0.5000000000000098,False,-0.5000000000000268,1,True,-1.4370848883924008
2023-05-10,False,-0.49999999999998496,False,-0.5000000000000184,False,-0.4999999999999975,True,1.111285550501102,1,True,-0.388714449498899
2023-05-11,False,-0.500000000000022,False,-0.4999999999999843,False,-0.5000000000000098,False,-0.5000000000000018,0,False,-2.0000000000000178
2023-05-14,False,-0.499999999999992,False,-0.5000000000000222,False,-0.500000000000022,False,-0.5000000000000155,0,False,-2.0000000000000515
2023-05-15,True,0.1043025066096625,True,0.46771467099032527,True,0.16807790645206552,False,-0.5000000000000048,3,True,0.2400950840520486
2023-05-16,False,-0.499999999999983,False,-0.49999999999999656,False,-0.5000000000000048,False,-0.4999999999999968,0,False,-1.9999999999999813
2023-05-17,False,-0.4999999999999805,False,-0.5000000000000115,False,-0.5000000000000034,False,-0.5000000000000233,0,False,-2.0000000000000187
2023-05-18,False,-0.49999999999998146,False,-0.5000000000000073,False,-0.5000000000000198,False,-0.49999999999997996,0,False,-1.9999999999999885
2023-05-22,False,-0.499999999999996,False,-0.5000000000000265,False,-0.499999999999997,False,-0.499999999999986,0,False,-2.0000000000000053
2023-05-24,False,-0.500000000000021,False,-0.49999999999999906,False,-0.49999999999999883,False,-0.49999999999999123,0,False,-2.00000000000001
2023-05-25,False,-0.5000000000000082,False,-0.5000000000000074,False,-0.5000000000000082,True,2.1198586901944045,1,True,0.6198586901943808
2023-05-28,False,-0.5000000000000082,True,0.5219431464174545,True,1.1561706769921145,True,0.613953737417031,3,True,1.7920675608265917
2023-05-29,False,-0.5000000000000082,True,1.3170166229221416,False,-0.49999999999999023,False,-0.4999999999999835,1,True,-0.18298337707784035
2023-05-30,False,-0.4999999999999943,True,1.7143250242797146,False,-0.49999999999998546,False,-0.49999999999999273,1,True,0.21432502427974215
2023-06-05,False,-0.500000000000013,False,-0.5000000000000134,True,2.2951447937785514,False,-0.4999999999999985,1,True,0.7951447937785265
2023-06-08,True,1.1276581426648564,True,2.8813367538963934,True,3.2478259889721937,False,-0.49999999999999906,3,True,6.756820885533444
2023-06-11,False,-0.5000000000000084,False,-0.5000000000000172,True,1.3875949706522381,False,-0.5000000000000032,1,True,-0.11240502934779084
2023-06-12,True,0.9756577233654137,False,-0.4999999999999935,True,1.0222925540598509,False,-0.49999999999998723,2,True,0.9979502774252839
2023-06-13,True,1.6790744803480206,True,2.9534050580298823,True,1.571789744956919,False,-0.49999999999998873,3,True,5.704269283334834
2023-06-19,False,-0.5000000000000293,False,-0.499999999999992,False,-0.4999999999999998,False,-0.5000000000000177,0,False,-2.0000000000000386
2023-06-20,True,1.4148526907512775,False,-0.500000000000013,False,-0.5000000000000056,False,-0.5000000000000308,1,True,-0.08514730924877179
2023-06-22,False,-0.49999999999998146,False,-0.5000000000000108,False,-0.5000000000000127,True,3.2362724080055365,1,True,1.7362724080055316
2023-06-25,False,-0.5000000000000084,False,-0.5000000000000222,False,-0.5000000000000056,True,0.7311134798867696,1,True,-0.7688865201132666
2023-06-26,True,1.3675612441508056,True,0.6737483872997705,True,0.140831125679138,False,-0.5000000000000285,3,True,1.682140757129686
2023-06-27,True,0.073769184223551,False,-0.49999999999998496,False,-0.5000000000000044,True,1.66947624788336,2,True,0.7432454321069216
2023-06-28,False,-0.500000000000016,False,-0.5000000000000052,False,-0.4999999999999925,True,1.2045810428119008,1,True,-0.29541895718811295
2023-06-29,False,-0.4999999999999845,False,-0.49999999999998646,False,-0.49999999999998646,False,-0.20231765153874373,0,False,-1.702317651538701
2023-07-02,True,1.0866774045098813,True,1.5040261964416108,True,1.9443192119417232,False,-0.5000000000000226,3,True,4.035022812893192
2023-07-03,False,-0.4999999999999945,True,0.29657130704642154,False,-0.49999999999999317,True,0.05041342631389425,2,True,-0.6530152666396719
2023-07-04,False,-0.4999999999999832,True,0.245536220919247,False,-0.5000000000000216,False,-0.5000000000000142,1,True,-1.254463779080772
2023-07-05,False,-0.5000000000000303,False,-0.49999999999999567,False,-0.49999999999998873,False,-0.4999999999999975,0,False,-2.000000000000012
2023-07-06,True,2.5150708272699154,True,2.7179780766686976,False,-0.49999999999998995,False,-0.500000000000012,2,True,4.233048903938611
2023-07-09,True,2.521355104139853,True,2.3739260143198253,True,2.0420818102172094,False,-0.5000000000000251,3,True,6.437362928676863
2023-07-10,True,1.0379481799105785,True,1.829567446281409,False,-0.49999999999998745,False,-0.500000000000002,2,True,1.867515626191998
2023-07-11,True,2.9041157649796165,True,2.4734851312678843,True,4.276750179813018,False,-0.5000000000000074,3,True,9.154351076060511
2023-07-12,True,4.995754841289329,True,3.878057776471841,True,7.449999999999988,False,-0.4999999999999845,3,True,15.823812617761172
2023-07-13,True,2.0720885842862553,True,1.9846330345868732,True,2.0217213719071476,False,-0.49999999999998646,3,True,5.57844299078029
2023-07-16,True,0.49612894884667896,False,-0.499999999999995,False,-0.4999999999999882,False,-0.49999999999999023,1,True,-1.0038710511532944
2023-07-17,False,-0.4999999999999907,False,-0.5000000000000115,False,-0.49999999999999045,False,-0.5000000000000105,0,False,-2.000000000000003
2023-07-18,False,-0.5000000000000234,False,-0.5000000000000092,False,-0.5000000000000002,False,-0.5000000000000002,0,False,-2.000000000000033
2023-07-19,False,-0.5000000000000113,False,-0.500000000000009,False,-0.49999999999999306,False,-0.5000000000000172,0,False,-2.0000000000000306
2023-07-20,False,-0.49999999999999556,False,-0.5000000000000108,False,-0.5000000000000174,False,-0.4999999999999968,0,False,-2.0000000000000204
2023-07-24,False,-0.500000000000013,False,-0.49999999999999123,True,2.140637438365122,False,-0.5000000000000155,1,True,0.6406374383651021
2023-07-25,False,-0.5000000000000006,True,2.273949153864137,True,0.7515318163601326,False,-0.5000000000000082,2,True,2.025480970224261
2023-07-26,False,-0.4999999999999943,False,-0.5000000000000251,False,-0.4999999999999918,False,-0.5000000000000283,0,False,-2.0000000000000395
2023-07-27,False,-0.4999999999999983,False,-0.50000000000002,False,-0.5000000000000115,False,-0.500000000000028,0,False,-2.0000000000000577
2023-07-30,True,0.416872546072323,True,0.7804998632118043,False,-0.500000000000023,False,-0.4999999999999895,2,True,0.19737240928411487
2023-07-31,False,-0.5000000000000172,False,-0.499999999999987,False,-0.5000000000000195,True,4.01456507558355,1,True,2.5145650755835263
2023-08-01,False,-0.4999999999999853,False,-0.50000000000001,False,-0.5000000000000243,True,1.8444186700407759,1,True,0.3444186700407563
2023-08-03,True,1.5266959764546517,False,-0.4999999999999977,False,-0.5000000000000259,False,-0.5000000000000134,1,True,0.026695976454614634
2023-08-06,True,1.2518811039951847,True,1.3600627743427374,False,-0.5000000000000105,False,-0.49999999999999806,2,True,1.6119438783379134
2023-08-07,False,-0.50000000000001,False,-0.499999999999997,True,1.022602239532594,True,2.9459771331780775,2,True,2.968579372710664
2023-08-08,False,-0.49999999999998773,False,-0.500000000000012,True,1.6123301532234695,True,2.114821130338387,2,True,2.7271512835618568
2023-08-09,True,0.5593720044915395,False,-0.4999999999999882,False,-0.5000000000000073,True,2.394945136965734,2,True,1.9543171414572782
2023-08-10,False,-0.500000000000022,False,-0.5000000000000073,True,1.236370597243503,True,2.155923286756111,2,True,2.3922938839995846
2023-08-13,False,-0.49999999999998995,False,-0.4999999999999857,True,1.16191666922343,True,1.3525148542213337,2,True,1.514431523444788
2023-08-14,False,-0.5000000000000195,False,-0.5000000000000255,False,-0.4999999999999973,True,1.1232876901416344,1,True,-0.376712309858408
2023-08-15,False,-0.4999999999999945,True,0.6727140966664689,True,2.545822035987213,False,-0.4999999999999973,2,True,2.21853613265369
2023-08-16,False,-0.5000000000000105,True,0.8239194104586893,True,2.155950648626907,True,0.4256834730045107,3,True,2.9055535320900967
2023-08-17,False,-0.5000000000000243,False,-0.49999999999999023,True,1.0071481873018062,False,-0.49999999999998146,1,True,-0.4928518126981899
2023-08-20,True,0.573355353955429,False,-0.500000000000014,False,-0.500000000000008,False,-0.5000000000000102,1,True,-0.9266446460446032
2023-08-21,False,-0.5000000000000152,False,-0.07748417696669475,False,-0.49999999999999306,True,0.892669198799992,1,True,-0.184814978166711
2023-08-22,False,-0.4999999999999993,False,-0.4999999999999885,False,-0.499999999999991,False,-0.5000000000000006,0,False,-1.9999999999999791
2023-08-23,False,-0.5000000000000291,False,-0.500000000000014,False,-0.49999999999998995,False,-0.4999999999999985,0,False,-2.0000000000000315
2023-08-24,False,-0.5000000000000303,False,-0.5000000000000167,True,2.8292416710408586,True,2.7640321800980523,2,True,4.593273851138864
2023-08-27,True,0.1488825575372055,False,-0.5000000000000058,False,-0.49999999999998995,True,1.117271156575427,2,True,0.26615371411263666
2023-08-28,True,1.8440446420301595,False,-0.5000000000000077,False,-0.5000000000000142,False,-0.4999999999999998,1,True,0.34404464203013796
2023-08-29,True,2.425430600112792,True,2.392809290216071,False,-0.5000000000000102,False,-0.5000000000000255,2,True,3.818239890328827
2023-08-30,False,-0.5000000000000042,True,0.509562789667641,False,-0.5000000000000084,False,-0.5000000000000165,1,True,-0.9904372103323882
2023-08-31,False,-0.5000000000000205,False,-0.5000000000000138,False,-0.5000000000000002,False,-0.49999999999998873,0,False,-2.000000000000023
2023-09-03,False,-0.49999999999999395,False,-0.5000000000000092,True,0.6868599734576394,True,1.5697739530729535,2,True,1.25663392653059
2023-09-04,False,-0.4999999999999985,False,-0.500000000000011,False,-0.4999999999999977,True,2.725420248590021,1,True,1.2254202485900139
2023-09-05,False,-0.5000000000000023,False,-0.4999999999999993,True,2.9414397609944176,False,-0.5000000000000092,1,True,1.441439760994407
2023-09-06,False,-0.500000000000022,False,-0.500000000000027,False,-0.5000000000000192,False,-0.500000000000002,0,False,-2.00000000000007
2023-09-07,False,-0.5000000000000006,False,-0.49999999999999317,False,-0.500000000000016,False,-0.290426944071945,0,False,-1.790426944071955
2023-09-10,True,1.1181806287615164,True,0.653446285563098,False,-0.49999999999999273,True,1.1263228114964114,3,True,2.397949725821033
2023-09-11,True,0.9065493299488578,True,0.30669055291045755,False,-0.5000000000000098,False,-0.138420938078124,2,True,0.5748189447811816
2023-09-12,False,-0.5000000000000222,False,-0.500000000000016,True,0.261071017513264,False,-0.4999999999999925,1,True,-1.2389289824867666
2023-09-13,False,-0.5000000000000198,False,-0.4999999999999952,False,-0.500000000000008,False,-0.500000000000028,0,False,-2.000000000000051
2023-09-17,True,1.1977911042599136,False,-0.49999999999999806,False,-0.500000000000023,False,-0.5000000000000182,1,True,-0.30220889574012555
2023-09-18,True,0.3345179926284768,True,0.03677892765461375,False,-0.4999999999999925,False,-0.2902869906592593,2,True,-0.4189900703761612
2023-09-19,False,-0.5000000000000155,False,-0.5000000000000184,False,-0.4999999999999977,False,-0.500000000000021,0,False,-2.000000000000053
2023-09-20,False,-0.5000000000000142,False,-0.5000000000000184,True,1.510612162706438,False,-0.500000000000018,1,True,0.010612162706387318
2023-09-21,False,-0.5000000000000066,False,-0.49999999999999656,False,-0.4999999999999925,False,-0.15788286617803526,0,False,-1.657882866178031
2023-09-24,False,-0.5000000000000066,False,-0.49999999999998745,False,-0.5000000000000006,False,-0.5000000000000073,0,False,-2.0000000000000018
2023-09-25,False,-0.5000000000000152,False,-0.5000000000000259,True,1.8119084561675391,False,-0.5000000000000182,1,True,0.31190845616747986
2023-09-26,False,-0.49999999999999317,False,-0.5000000000000077,True,2.539886590229329,False,-0.4999999999999907,1,True,1.0398865902293375
2023-09-27,False,-0.5000000000000251,False,-0.5000000000000063,False,-0.49999999999998773,False,-0.5000000000000216,0,False,-2.000000000000041
2023-09-28,True,1.5441146239792736,False,-0.5000000000000105,False,-0.4999999999999935,True,0.3510480722956143,2,True,0.8951626962748837
2023-10-01,False,-0.5000000000000251,False,-0.499999999999991,False,-0.49999999999999944,False,-0.5000000000000118,0,False,-2.0000000000000275
2023-10-02,False,-0.500000000000002,False,-0.500000000000021,True,4.652145548531783,False,-0.5000000000000285,1,True,3.152145548531731
2023-10-03,False,-0.49999999999998973,False,-0.5000000000000283,True,1.5172872967239917,True,1.108025416488708,2,True,1.6253127132126817
2023-10-04,True,1.9370459886508824,False,-0.5000000000000124,False,-0.5000000000000205,True,0.8089393441192857,2,True,1.7459853327701351
2023-10-08,False,-0.49999999999999395,False,-0.499999999999992,False,-0.49999999999998496,False,-0.500000000000004,0,False,-1.999999999999975
2023-10-09,True,1.1700090967668544,True,1.617486070140945,False,-0.500000000000004,True,0.6139304683727442,3,True,2.90142563528054
2023-10-10,True,1.3064056434049836,True,1.4987846739787667,False,-0.500000000000009,False,-0.4999999999999832,2,True,1.805190317383758
2023-10-11,False,-0.5000000000000113,False,-0.500000000000027,True,4.273159058010473,False,-0.500000000000007,1,True,2.7731590580104273
2023-10-12,False,-0.4999999999999857,False,-0.49999999999999634,True,4.358139063133905,False,-0.499999999999986,1,True,2.8581390631339367
2023-10-15,False,-0.49999999999998374,False,-0.500000000000002,False,-0.4999999999999973,True,0.41894921997557777,1,True,-1.0810507800244054
2023-10-16,True,1.4481166533500676,True,0.8066015978914299,False,-0.4999999999999918,False,-0.5000000000000234,2,True,1.2547182512414823
2023-10-17,False,-0.5000000000000213,False,-0.5000000000000132,False,-0.49999999999999944,False,-0.49999999999998995,0,False,-2.000000000000024
2023-10-18,False,-0.5000000000000073,False,-0.4999999999999832,True,1.2312450872504481,False,-0.009952744238199501,1,True,0.22129234301225817
2023-10-19,True,1.3595335725269226,False,-0.500000000000013,True,0.719680128832615,False,-0.026649542998229248,2,True,1.5525641583612955
2023-10-22,True,1.953061282337114,True,2.0932806812379616,False,-0.4999999999999985,True,0.023454778567249753,3,True,3.569796742142327
2023-10-23,False,-0.186833761135443,False,-0.027383752487776,False,-0.49999999999999395,False,-0.11505725038036076,0,False,-0.8292747640035737
2023-10-24,False,-0.500000000000018,False,-0.5000000000000134,False,-0.5000000000000262,False,-0.5000000000000023,0,False,-2.00000000000006
2023-10-26,False,-0.5000000000000084,True,0.11923965986957025,True,0.7895906599499456,True,0.8290037956981947,3,True,1.2378341155177022
2023-10-29,True,1.202106568707281,False,-0.499999999999995,False,-0.49999999999998873,True,2.1772751449390575,2,True,2.379381713646355
2023-10-30,True,0.06116787768699675,True,0.4552296423386235,False,-0.5000000000000262,False,-0.500000000000028,2,True,-0.48360247997443395
2023-10-31,False,-0.4999999999999907,False,-0.5000000000000063,False,-0.4999999999999968,False,-0.4999999999999935,0,False,-1.9999999999999873
2023-11-01,True,1.087191114305434,True,1.139652901271183,False,-0.500000000000023,True,1.924655836278297,3,True,3.651499851854891
2023-11-02,True,3.6915802618633045,True,4.760304796719876,False,-0.5000000000000259,True,2.5717290493540887,3,True,10.523614107937243
